Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,INSDC_center_alias,strain,AssemblyName,ena_checklist,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),specific_host,Collection_Date,host_health_state,supplier_name,Collection_year,pmid,scientific_name,tax_id,sample_description,Country,type-material
ERR137237,WGS,200,708435400,PRJEB2138,SAMEA1403554,428527384,SC,public,"sra,bam","ncbi,gs,s3,ena","s3.us-east-1,ena,gs.US,ncbi.public",2012-06-11,2018-11-16,ERX113255,Illumina HiSeq 2000,4669503,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403554,ERP000192,1502J-sc-2012-02-21T11:36:46Z-1364729,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:15Z,public,ERS096367,ERS096367,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1502J,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137238,WGS,200,465394800,PRJEB2138,SAMEA1403612,279600057,SC,public,"sra,bam","ena,ncbi,s3,gs","s3.us-east-1,gs.US,ena,ncbi.public",2012-06-11,2018-11-16,ERX113256,Illumina HiSeq 2000,4669504,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403612,ERP000192,1503K-sc-2012-02-21T11:36:46Z-1364730,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T12:00:46Z,public,ERS096368,ERS096368,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1503K,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137239,WGS,200,960271400,PRJEB2138,SAMEA1403595,578722880,SC,public,"bam,sra","s3,ncbi,gs,ena","ena,s3.us-east-1,gs.US,ncbi.public",2012-06-11,2018-11-16,ERX113257,Illumina HiSeq 2000,4669505,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403595,ERP000192,1504L-sc-2012-02-21T11:36:47Z-1364731,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:22Z,public,ERS096369,ERS096369,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1504L,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137240,WGS,200,829431200,PRJEB2138,SAMEA1403720,499532901,SC,public,"bam,sra","gs,s3,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",2012-06-11,2018-11-16,ERX113258,Illumina HiSeq 2000,4669506,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403720,ERP000192,1513W-sc-2012-02-21T11:36:48Z-1364732,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:15Z,public,ERS096370,ERS096370,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1513W,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137241,WGS,200,793650400,PRJEB2138,SAMEA1403862,480224428,SC,public,"bam,sra","ncbi,gs,s3,ena","ena,gs.US,ncbi.public,s3.us-east-1",2012-06-11,2018-11-16,ERX113259,Illumina HiSeq 2000,4669507,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403862,ERP000192,1518B-sc-2012-02-21T11:36:48Z-1364733,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:13Z,public,ERS096371,ERS096371,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1518B,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137242,WGS,200,890587600,PRJEB2138,SAMEA1403849,536425313,SC,public,"sra,bam","ena,gs,s3,ncbi","ena,gs.US,ncbi.public,s3.us-east-1",2012-06-11,2018-11-16,ERX113260,Illumina HiSeq 2000,4669508,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403849,ERP000192,1519C-sc-2012-02-21T11:36:49Z-1364734,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T12:00:46Z,public,ERS096372,ERS096372,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1519C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137243,WGS,200,1074355200,PRJEB2138,SAMEA1403891,645952712,SC,public,"sra,bam","ena,ncbi,s3,gs","ena,ncbi.public,s3.us-east-1,gs.US",2012-06-11,2018-11-16,ERX113261,Illumina HiSeq 2000,4669509,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403891,ERP000192,1522F-sc-2012-02-21T11:36:49Z-1364735,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T12:00:46Z,public,ERS096373,ERS096373,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1522F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137244,WGS,200,820304000,PRJEB2138,SAMEA1403878,494333763,SC,public,"bam,sra","gs,ena,ncbi,s3","ncbi.public,ena,s3.us-east-1,gs.US",2012-06-11,2018-11-16,ERX113262,Illumina HiSeq 2000,4669510,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403878,ERP000192,1550L-sc-2012-02-21T11:36:50Z-1364736,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:13Z,public,ERS096374,ERS096374,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1550L,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137245,WGS,200,832651200,PRJEB2138,SAMEA1403907,501687243,SC,public,"bam,sra","s3,gs,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",2012-06-11,2018-11-16,ERX113263,Illumina HiSeq 2000,4669511,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403907,ERP000192,1551M-sc-2012-02-21T11:36:51Z-1364737,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:22Z,public,ERS096375,ERS096375,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1551M,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137246,WGS,200,912367400,PRJEB2138,SAMEA1403898,549732050,SC,public,"sra,bam","gs,s3,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",2012-06-11,2018-11-16,ERX113264,Illumina HiSeq 2000,4669512,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403898,ERP000192,1552N-sc-2012-02-21T11:36:52Z-1364738,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T09:56:15Z,public,ERS096376,ERS096376,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1552N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137247,WGS,200,897884600,PRJEB2138,SAMEA1403892,538442199,SC,public,"sra,bam","s3,ena,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,ena",2012-06-11,2018-11-16,ERX113265,Illumina HiSeq 2000,4669513,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403892,ERP000192,1570H-sc-2012-02-21T11:36:53Z-1364739,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T12:00:46Z,public,ERS096377,ERS096377,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1570H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137248,WGS,200,981716800,PRJEB2138,SAMEA1403922,589767551,SC,public,"bam,sra","s3,ena,gs,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",2012-06-11,2018-11-16,ERX113266,Illumina HiSeq 2000,4669514,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403922,ERP000192,1586A-sc-2012-02-21T11:36:53Z-1364740,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:22Z,public,ERS096378,ERS096378,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1586A,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137249,WGS,200,780418400,PRJEB2138,SAMEA1403911,470101896,SC,public,"sra,bam","gs,ena,ncbi,s3","ncbi.public,s3.us-east-1,gs.US,ena",2012-06-11,2018-11-16,ERX113267,Illumina HiSeq 2000,4669515,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403911,ERP000192,1588C-sc-2012-02-21T11:36:54Z-1364741,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:15Z,public,ERS096379,ERS096379,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1588C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137250,WGS,200,388992800,PRJEB2138,SAMEA1403945,234522944,SC,public,"bam,sra","ena,gs,ncbi,s3","gs.US,ena,ncbi.public,s3.us-east-1",2012-06-11,2018-11-16,ERX113268,Illumina HiSeq 2000,4669516,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403945,ERP000192,1589D-sc-2012-02-21T11:36:54Z-1364742,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:13Z,public,ERS096380,ERS096380,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1589D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137251,WGS,200,729337400,PRJEB2138,SAMEA1403952,450043388,SC,public,"bam,sra","ena,s3,ncbi,gs","gs.US,s3.us-east-1,ena,ncbi.public",2012-06-11,2018-11-16,ERX113269,Illumina HiSeq 2000,4669517,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403952,ERP000192,1638G-sc-2012-02-21T11:36:55Z-1364743,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T12:00:46Z,public,ERS096381,ERS096381,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1638G,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137252,WGS,200,918836600,PRJEB2138,SAMEA1403960,561527123,SC,public,"bam,sra","gs,ena,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.US",2012-06-11,2018-11-16,ERX113270,Illumina HiSeq 2000,4669518,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403960,ERP000192,1648S-sc-2012-02-21T11:36:56Z-1364744,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T12:00:46Z,public,ERS096382,ERS096382,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1648S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137253,WGS,200,858719800,PRJEB2138,SAMEA1403969,521445636,SC,public,"sra,bam","s3,ncbi,gs,ena","ncbi.public,gs.US,ena,s3.us-east-1",2012-06-11,2018-11-16,ERX113271,Illumina HiSeq 2000,4669519,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403969,ERP000192,1653Y-sc-2012-02-21T11:36:56Z-1364745,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:13Z,public,ERS096383,ERS096383,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1653Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137254,WGS,200,872368000,PRJEB2138,SAMEA1403972,525399313,SC,public,"sra,bam","ncbi,s3,ena,gs","gs.US,ncbi.public,s3.us-east-1,ena",2012-06-11,2018-11-16,ERX113272,Illumina HiSeq 2000,4669520,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403972,ERP000192,1654Z-sc-2012-02-21T11:36:57Z-1364746,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:22Z,public,ERS096384,ERS096384,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1654Z,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137255,WGS,200,676467200,PRJEB2138,SAMEA1403984,410694620,SC,public,"bam,sra","gs,ena,ncbi,s3","s3.us-east-1,ena,gs.US,ncbi.public",2012-06-11,2018-11-16,ERX113273,Illumina HiSeq 2000,4669521,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403984,ERP000192,1657C-sc-2012-02-21T11:36:58Z-1364747,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:15Z,public,ERS096385,ERS096385,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1657C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137256,WGS,200,959766000,PRJEB2138,SAMEA1403992,581696281,SC,public,"bam,sra","s3,ena,gs,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",2012-06-11,2018-11-16,ERX113274,Illumina HiSeq 2000,4669522,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403992,ERP000192,1680C-sc-2012-02-21T11:36:59Z-1364748,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T12:00:46Z,public,ERS096386,ERS096386,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1680C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137257,WGS,200,825956600,PRJEB2138,SAMEA1403669,501710584,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.US",2012-06-11,2018-11-16,ERX113275,Illumina HiSeq 2000,4669523,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403669,ERP000192,1690N-sc-2012-02-21T11:36:59Z-1364749,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:22Z,public,ERS096387,ERS096387,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1690N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137258,WGS,200,829032200,PRJEB2138,SAMEA1403671,501711794,SC,public,"bam,sra","ena,ncbi,s3,gs","ena,gs.US,s3.us-east-1,ncbi.public",2012-06-11,2018-11-16,ERX113276,Illumina HiSeq 2000,4669524,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403671,ERP000192,1691P-sc-2012-02-21T11:37:00Z-1364750,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:15Z,public,ERS096388,ERS096388,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1691P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137259,WGS,200,918040600,PRJEB2138,SAMEA1403662,550563785,SC,public,"bam,sra","ena,gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",2012-06-11,2018-11-16,ERX113277,Illumina HiSeq 2000,4669525,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403662,ERP000192,1693R-sc-2012-02-21T11:37:01Z-1364751,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T09:56:13Z,public,ERS096389,ERS096389,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1693R,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137260,WGS,200,759531000,PRJEB2138,SAMEA1403757,456885151,SC,public,"bam,sra","ena,gs,ncbi,s3","ncbi.public,gs.US,ena,s3.us-east-1",2012-06-11,2018-11-16,ERX113278,Illumina HiSeq 2000,4669526,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403757,ERP000192,1694S-sc-2012-02-21T11:37:01Z-1364752,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:22Z,public,ERS096390,ERS096390,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1694S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137261,WGS,200,665490600,PRJEB2138,SAMEA1403762,398459148,SC,public,"sra,bam","ena,gs,ncbi,s3","s3.us-east-1,gs.US,ena,ncbi.public",2012-06-11,2018-11-16,ERX113279,Illumina HiSeq 2000,4669527,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403762,ERP000192,1695T-sc-2012-02-21T11:37:02Z-1364753,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:15Z,public,ERS096391,ERS096391,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1695T,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137262,WGS,200,428674000,PRJEB2138,SAMEA1403767,257619425,SC,public,"bam,sra","s3,ena,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",2012-06-11,2018-11-16,ERX113280,Illumina HiSeq 2000,4669528,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403767,ERP000192,1705E-sc-2012-02-21T11:37:02Z-1364754,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:13Z,public,ERS096392,ERS096392,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1705E,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137263,WGS,200,902800400,PRJEB2138,SAMEA1403747,543115000,SC,public,"sra,bam","gs,ena,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",2012-06-11,2018-11-16,ERX113281,Illumina HiSeq 2000,4669529,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403747,ERP000192,1706F-sc-2012-02-21T11:37:03Z-1364755,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T12:00:46Z,public,ERS096393,ERS096393,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1706F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137264,WGS,200,972144000,PRJEB2138,SAMEA1403753,581820966,SC,public,"bam,sra","ncbi,gs,ena,s3","ncbi.public,gs.US,ena,s3.us-east-1",2012-06-11,2018-11-16,ERX113282,Illumina HiSeq 2000,4669530,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403753,ERP000192,1709J-sc-2012-02-21T11:37:04Z-1364756,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:15Z,public,ERS096394,ERS096394,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1709J,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137265,WGS,200,803197600,PRJEB2138,SAMEA1403729,483055857,SC,public,"sra,bam","ncbi,s3,gs,ena","s3.us-east-1,ncbi.public,gs.US,ena",2012-06-11,2018-11-16,ERX113283,Illumina HiSeq 2000,4669531,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403729,ERP000192,1710K-sc-2012-02-21T11:37:05Z-1364757,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T12:01:12Z,public,ERS096395,ERS096395,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1710K,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137266,WGS,200,843362800,PRJEB2138,SAMEA1403737,505194306,SC,public,"bam,sra","ena,ncbi,gs,s3","ena,gs.US,s3.us-east-1,ncbi.public",2012-06-11,2018-11-16,ERX113284,Illumina HiSeq 2000,4669532,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403737,ERP000192,1711L-sc-2012-02-21T11:37:05Z-1364758,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:22Z,public,ERS096396,ERS096396,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1711L,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137267,WGS,200,810848000,PRJEB2138,SAMEA1403714,486767446,SC,public,"sra,bam","gs,s3,ena,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",2012-06-11,2018-11-16,ERX113285,Illumina HiSeq 2000,4669533,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403714,ERP000192,1712M-sc-2012-02-21T11:37:06Z-1364759,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T12:01:12Z,public,ERS096397,ERS096397,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1712M,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137268,WGS,200,920225000,PRJEB2138,SAMEA1403723,553471080,SC,public,"bam,sra","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",2012-06-11,2018-11-16,ERX113286,Illumina HiSeq 2000,4669534,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403723,ERP000192,1717S-sc-2012-02-21T11:37:07Z-1364760,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T12:01:12Z,public,ERS096398,ERS096398,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1717S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137269,WGS,200,928413200,PRJEB2138,SAMEA1403717,557519188,SC,public,"bam,sra","ncbi,ena,gs,s3","ena,s3.us-east-1,gs.US,ncbi.public",2012-06-11,2018-11-16,ERX113287,Illumina HiSeq 2000,4669535,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1403717,ERP000192,1731H-sc-2012-02-21T11:37:07Z-1364761,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T09:56:22Z,public,ERS096399,ERS096399,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1731H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137270,WGS,200,975004200,PRJEB2138,SAMEA1404028,585531670,SC,public,"sra,bam","gs,s3,ncbi,ena","s3.us-east-1,ncbi.public,ena,gs.US",2012-06-11,2018-11-16,ERX113288,Illumina HiSeq 2000,4669536,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404028,ERP000192,1732J-sc-2012-02-21T11:37:08Z-1364762,Wellcome Sanger Institute,2012-06-11T14:45:04Z,2018-03-09T09:56:15Z,public,ERS096400,ERS096400,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1732J,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137271,WGS,200,892433400,PRJEB2138,SAMEA1404022,532783478,SC,public,"bam,sra","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,ena,gs.US",2012-06-11,2018-11-16,ERX113289,Illumina HiSeq 2000,4669537,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404022,ERP000192,1735M-sc-2012-02-21T11:37:09Z-1364763,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:13Z,public,ERS096401,ERS096401,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1735M,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137272,WGS,200,719346800,PRJEB2138,SAMEA1404017,444784328,SC,public,"bam,sra","ena,gs,s3,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",2012-06-11,2018-11-16,ERX113290,Illumina HiSeq 2000,4669538,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404017,ERP000192,1736N-sc-2012-02-21T11:37:09Z-1364764,Wellcome Sanger Institute,2012-06-11T14:45:05Z,2018-03-09T12:01:12Z,public,ERS096402,ERS096402,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1736N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
ERR137273,WGS,200,540975400,PRJEB2138,SAMEA1404011,324685448,SC,public,"bam,sra","s3,ena,gs,ncbi","ena,ncbi.public,s3.us-east-1,gs.US",2012-06-11,2018-11-16,ERX113291,Illumina HiSeq 2000,4669539,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-04T00:00:00Z,SAMEA1404011,ERP000192,1737P-sc-2012-02-21T11:37:10Z-1364765,Wellcome Sanger Institute,2012-06-11T14:45:06Z,2018-03-09T09:56:15Z,public,ERS096403,ERS096403,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,1737P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
